user,n_adl_events,median_latency_ms,share_any_nonadl_fill_5000ms,mean_undo_frac_5000ms,share_any_nonadl_fill_60000ms,mean_undo_frac_60000ms,share_any_nonadl_fill_300000ms,mean_undo_frac_300000ms,strategic_score
0xa312114b5795dff9b8db50474dd57701aa78ad1e,78,395953.0,0.01282051282051282,0.0,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0
0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,59,11758.0,0.0,0.0,0.01694915254237288,0.0,0.01694915254237288,0.0,0.0
0x4f7634c03ec4e87e14725c84913ade523c6fad5a,54,2452536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xffbd3e51ae0e2c4407434e157965c064f2a11628,54,1474976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,52,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcdf07160b169a98008609356c0ade3136c45d30b,46,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4061eada41227256d5c7d501b562824a1b717a36,43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd0254dd9c10498b256b6ec3bd8de37a9ba4329de,41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x382aaa98abb877bb6661035987ebe12af1f60f34,37,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2a9875a7d3f3508241861ee363c6ca938b9cbbf6,33,1239879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8ffd9d9d24e5776427b5fa4dad9ac5f77269f7ae,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,32,743871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd63c228ea09e4d999f5fb3ed7d3529756e3a724f,31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5c9b5f1f13aa845d46a16a4036f1ba7eff7de431,29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x29eb62882a8bd104a64400a2971d0d6881777043,29,1141402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6abc111bd22bb38e649f81be60dfbeb35648aac6,25,706347.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
0x0facac3bd128fe6d799898a059d3634b877c7a0a,25,368799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x414ade317cd254a970f97ec57185080a42f270b2,23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8e096995c3e4a3f0bc5b3ea1cba94de2aa4d70c9,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5123062df29e41aebf40a45f2a6c4c747c8f8dbd,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd47587702a91731dc1089b5db0932cf820151a91,20,493039.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0
0x06fbf0da309cb91eea8d6e2ea04f377b690e858c,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2adb90a865f5c4f0b617c7d2e295a34ae73494a4,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd0a9d76e2f03e1a67a2dec5675edcbdf7c325d5f,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1c020f03305acd09994c1910d440646e4a5f91b0,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcafcbbf25e5d67c7700d8c49b0431a64fd7e89a8,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfb8c34145bdea190693325d0ab01e81120909b3f,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb3c0cf5b8111f9d5604bd890c9142fe899877d35,18,535201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x39bac00809cae627f52e4a82f95f4f67d5b269bd,17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3ca146d2692f61746a28fa926dc9d18086ce37c6,17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8964ee288e13e8626b114cd4fd27add62c71b734,17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,17,2476723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x42341421d080939b0819dc652ffd7d600c0e94dd,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x72db642e6c803993aef6fc17e9b159c536508bb6,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x880ac484a1743862989a441d6d867238c7aa311c,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x16b52fd92cb8644f6299ce46ddd952151a4eee15,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1d395291c8a9f62138dd06a6199d9acf8bd92948,16,377568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xefbc103259b500ebe6408fc7c91535b0e158e22b,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd6ef5649200101eb44ce8949f4cfb167b0c5a07a,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x155d1164ff74eac667dd2136aee881a1381dc764,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2ebdee94cb5df4a8f4b5acab118f6d4e55896aed,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3980be8a221d45eb9cba07a93bcf74f1a1ee9c62,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb11bea1080317bae244429a9491a8d5a6f29a229,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x53822864019ef6048b595d11f87b76e5f3c0c33d,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb0fbfefc6c325964d0ffc3f909bdda80b8421326,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x21ff1b48bd358698bfdf853e71cafb761b5d2b7d,15,1741817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5d53c4df879ed574543a0cb450bb058a656679ea,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbb4cb13f20a50e7e954d85b84d7de727978fb610,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x17f9d0098111d6ae0915f980517264f082db7206,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x84cdbd3d8d65d4c5ccb16d9af5524c44573cb114,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4499d449f7703b5af8a9ee963e60f7de2c9c088d,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x58120e7628a3d85fbaff5faa84d178eacd213c9b,14,1905187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x06a19f17d74febd322bcb5d5c12b13373bea28ce,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x11471fa47d1961c4f5f2f0df50259b3556a2aee3,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x67fcc46ed2a63971697dad2fc7bb0091fe89e51d,14,1619740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x60f00d5b49393be3d9e8ef6e2ea3fe45715b5f38,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x63618d66c7a6a487491e2d0793f7b5b1c86485c0,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2d55a75eef61cf781a278f0d81074c896bdb167c,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x20e3dc44d0f69945ed34abfbf5ff28ba6541de26,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x72a0298d4c377c6399cc7c33d3c960c18b8508db,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa6cb81271418b9f41295fff54be05f6250c7cbf6,13,2358538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa7938a22fee8e98e19e930df45cb588a178efb9c,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2cd991f48ba31536a96b772536a1daaaedf150ae,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x555e771d9bb5aaeff95658d91455aadd5eb303c6,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5647249079e257329ecb6f46ed41821d3c69e7de,13,467566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xac7bbfed474127e8683320421264d403fd2155f9,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8482694d9bbf434bf2801f49be04dee5bc459d07,13,2073750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x47807d3f6ae34ff6aa1fc8fe4e7b742197c1e125,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6f97d329b072e0f7b74575565d806a4351b8f824,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3e6fc92d4edcd1156fe211eb4d3aec1bae2922af,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe3f95ede833e41ad9743ef734ce48326323f3285,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x168c69526ba07acaa26682a7f1757f07d3b5a856,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5612ef163418756136e5815654a5b910a32ad9a8,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdd2fdb391b49f1de04fa8587bdb49190c14d3370,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x27f622deea0b5f6ad1aaba847b125b1c1d79c2a2,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf9ef0814135b8c1cc1398466c9b20fbd9319c5ab,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x63d0437c2ab6c8e321813fc49bbae3d4b84751c9,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc2b072db52297507cce15e0eb68cbf13d9305b83,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xea79e036f7f2a3b9114276151a63c3e1c1b9d49e,12,842501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x203f4c410f3c35cead9f35b6de2f66e773d7f26e,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1ebc9d59fca0c4df29c453af993aa8c7c89b09bf,12,900112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0cefeb5cb11a8ab051bb8489f1bdc25e7fcb8dab,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x394c57ac43a9cbd5fffce1c7e681c650154a2b0b,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfbbfcb53f48d7509817c0b6a52a6685e792fa360,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd1628dcf9c51a124aaffe8bb7a52cff6ef075eb5,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa87a233e8a7d8951ff790a2e39738086cb5f71b7,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdf52df044f1b150dfa79590909cdac6ad83d59fc,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8feb3a7d8bf1e424679fc75753b363eba5ee8185,11,658530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x299e3b5271f879e8afcb06ed9998d56a82da0ba9,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7fdafefc360ac23b2ec198cecde136b265088b41,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5772e5982a6067830f43cbcddb9d1bb1cbc81657,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaffd56b527e1c80d5412adec2d0c01f76a29683a,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbb97757984fa4408c13bd3b4a9189f520bf317d3,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa6259c8c54b6d0d0fea625468bcf9b25ffcae7af,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0f7a453567401070ddb6b4ec82f97bd78b857c04,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x95f45c5e6bd5a932c9193d55fed1fd0428ff127f,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbcd201e0d9a2781001cdaeffaadc02114e4c9b6a,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfbc9638938262f15cc1b3a751a54d538559da361,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9182083100c4a9fda89e2ca797044160bf3be3cb,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd82cb57a8d039760a2073a96aa1a8d9eded94068,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2b0517a6aa983b844afc67bca1f411d3147441b4,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2ff86642c3e42932ce2ad390a247718d3e44f79f,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x67cb2a595c76cefaf66a64392bbc8cf88dd3f46d,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf53cab0c6f25f48f985d1e2c40e03fc7c1963364,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd28a9fb4c656b815bfa452d089673a7735ee2124,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2d57792d6f69e8040c4b8f77bfba288e3061977c,11,1089374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc6e55b803d11f85ea5f5ccb751a66467bbae6a85,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcf04bef8213f4b3494e445892c219de259c58ce0,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1ba78250c35b741e4ad7d356fbec3226bb094354,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x45855a20e96cb4526ad730b9c02e0a47ffbe62b9,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7de1e2309e13a32e56d58cd17c6a156f86f8f867,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4f21a49d65a299ec32b581bf44a4be398275f487,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6eab2290bcd23f5de644841b440c78a1511b00a4,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x540b6833c05442335aed721af5cadaa6c5b0236a,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x944b5f7d8eece040aae1895c7fed03202aedf123,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x98c67d967fd43fec9fe22bb7baa27952c00e09ed,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7044be555aea5bddb3b9808658500d4e0d0a6b6e,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x279818c822e5c6135d989df50d0bba96e9564ce5,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x75624536f18b72187722df78bc2dce1ec3e27737,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf94b346387ae5f1ae84bf10e36008cb552ca82d5,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdad495d5f7c52b0ff44c69521d0f45157cb5e173,10,990006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x97f20f91c18093c7f738a00ffabc03eea04ec668,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x491a52e8ba0ea781c02dcea134e9f2551d3f2689,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x31a8b967cb0ffbdefa63bfb8962ad581d82f4140,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3308b9ea915c4b0cbd43d847571288cc9f5432e0,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x73fcac2eab1a314082d12fe173a829ac2a60af01,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5b5d51203a0f9079f8aeb098a6523a13f298c060,10,945172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x985f02b19dbc062e565c981aac5614baf2cf501f,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcb39c18f0e4d705d1db141171a65cb5a86c9fdb9,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0f4c6c2ad8214037f116923943f2aa85d29ff8ec,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb1450ac927878e80c8f7d66769b7c6da04bb4822,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2df1e1378bee3ff4404a602f5de07017837be985,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x77cf4749bc96f9f47a2a40371d917753c124e7ee,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x15508acd3565b136ebfc98365436576ba7986e52,10,1499214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x43fa26c444767ea3b82ad2f998bc995305823a32,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x049c48d6e1619cc9aad5005aa3508a33b4f4a114,10,371887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbfc79c444c41a74516bf31237ebf586a231480b4,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd08a4557671ca465e7bba41110a93148c90f9931,10,1146188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x39733a91a24680645ba8edf3372c820d99b10e8e,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9f4e53da70615a93a316dafd3a0de3be84b72ea7,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xea0ded2d212c38755dca4dce958451b59d4ea4fe,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfce053a5e461683454bf37ad66d20344c0e3f4c0,9,1104836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6115639939a5b3c5cb31e7f9384802dc2b0cdcf0,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x673aeef7099323a49ad7edded13a458661a60f95,9,417801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x61bf199fabf0d2ec9dc98b9bcf8084aca32bc0de,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe9f4a95b966c85380854fdf633b5bd0f339d1cea,9,1520845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3577fcc0c48111409a6b9d8e3c35e246743cd898,9,1659808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x93414b63bc546906e67dce3caa5c6abf47901975,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9779e546e712f4b331f948a862ef621fdfcc4889,9,815384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03d0c10f8bdc400ffe6203e281650f1b4a9278e9,9,1085667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf5a5d1161fdc017cd6681e416fdf7da885e80e83,9,903876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8b80c693fd4643248f9734d1aa944496c2a2c0fb,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x54f9524155c82f1f3f2c5e086ba513df442a18ef,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5a93584d51fbb9e6e82b024c3f3bd30b9b04e546,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x577586e7460f83ce4f30ded0ea2e44e7579de25d,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x44c9c226cdfae773002b3f86d3966af3cd8f277c,9,1169274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa555087ab626734cac5ecd1c38eebf1fd26079e9,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x61258c3c349b12edfa28a1a06bfcc587409a2ccb,9,1083822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x39235f8b59f02a28db7217d153d0cf23279eca60,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa8a747efc467aa6f5a7d92d4c1614db6bf287165,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9235825b9fcc820f26196bc502a0bbca24da2568,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaa56cbf54d8fe9487675d861c64da7048813b812,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4a967488da784c0e34e58cb379fd8608010ce663,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb54519100a0879a30516342c46bea610832a94f3,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0069df723cac730b058e2edf9bda14b179b15ae5,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5b68a79ab18db38d39a1f733b2afaf344494c490,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb29fac73e9dfb6f02ea34abd553176c4d46e82bb,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x27539fd4d7393e15415e84589fa47f30060be1a7,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x404ca2035b37bf2e83505134ebcf8d03babb5f03,9,585731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1c2c96e78a42958892e637bdc0d94ce259f109fe,9,1099533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x365e0c115f1ca1adcb42fd21142873493df7f880,9,1395933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5d6d3be688e7c3dfd90e8cc41833c3a8c3cfde39,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x870ce4cbe75814672c0f1e62d3d19474dbca2edc,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x09c2603bd1fd8a0abf310e6e6a68cddbe0babc98,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe875e426932d2accc73d1a200dcadd003b09524c,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5b735e8940ce044db8d84c24c84e4b2301631995,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x505f0ce70718e4aa880cef1ecc3c4da958c8300a,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x185611e0343c14f53a4406891cb0fdc9e81808ae,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc41f2ea878defd1ca1f1d3636b2664c9b0d97d60,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x318fe0b9c363b84d48142efe5a5c6478235008d7,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2fcb6898d5a0623de19c3691904927685014c4d8,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x08c14b32c8a48894e4b933090ebcc9ce33b21135,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
